train_loss,train_accuracy,train_epoch
0.22031931579113007,92.91666746139526,0
0.36255553364753723,91.77083373069763,1
0.3511853516101837,91.77083373069763,2
0.342677503824234,91.66666865348816,3
0.33201295137405396,91.77083373069763,4
